original_class,original_probability,new_probability,confidence_diff,class_change,new_class,explainer,strategy,sigma,time,num_features
Siamese_cat,0.9998198,0.96553326,0.03428656,False,Siamese_cat,grad,rest,1,0.1765270233154297,12
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.1735377311706543,13
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.18349957466125488,13
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.16751933097839355,14
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.18051719665527344,14
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.18175363540649414,15
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.1694049835205078,15
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.17853474617004395,16
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.18248867988586426,16
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.16456866264343262,17
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.18363022804260254,17
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.182328462600708,18
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.1685495376586914,18
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.17988061904907227,19
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.18454766273498535,19
Siamese_cat,0.9998198,0.25393385,0.74588597,False,Siamese_cat,grad,top,1,0.16390371322631836,20
Siamese_cat,0.9998198,0.93232954,0.06749028,False,Siamese_cat,grad,rest,1,0.1838846206665039,20
Persian_cat,0.913235,0.97136915,-0.05813414,False,Persian_cat,grad,top,1,0.22584772109985352,1
Persian_cat,0.913235,0.0010552281,0.91217977,True,umbrella,grad,rest,1,0.18051886558532715,1
Persian_cat,0.913235,0.9282061,-0.014971077,False,Persian_cat,grad,top,1,0.17253708839416504,2
Persian_cat,0.913235,0.0070936405,0.90614134,True,bib,grad,rest,1,0.19448161125183105,2
Persian_cat,0.913235,0.9165628,-0.003327787,False,Persian_cat,grad,top,1,0.15857648849487305,3
Persian_cat,0.913235,0.5041942,0.4090408,False,Persian_cat,grad,rest,1,0.1868455410003662,3
Persian_cat,0.913235,0.9406631,-0.02742809,False,Persian_cat,grad,top,1,0.17656183242797852,4
Persian_cat,0.913235,0.7337035,0.17953151,False,Persian_cat,grad,rest,1,0.17253971099853516,4
Persian_cat,0.913235,0.9242931,-0.011058092,False,Persian_cat,grad,top,1,0.17253708839416504,5
Persian_cat,0.913235,0.54267824,0.37055677,False,Persian_cat,grad,rest,1,0.1883091926574707,5
Persian_cat,0.913235,0.9425405,-0.029305518,False,Persian_cat,grad,top,1,0.1696915626525879,6
Persian_cat,0.913235,0.685886,0.22734898,False,Persian_cat,grad,rest,1,0.18315768241882324,6
Persian_cat,0.913235,0.91704583,-0.003810823,False,Persian_cat,grad,top,1,0.17508172988891602,7
Persian_cat,0.913235,0.83943105,0.07380396,False,Persian_cat,grad,rest,1,0.18671512603759766,7
Persian_cat,0.913235,0.8789139,0.03432113,False,Persian_cat,grad,top,1,0.18434882164001465,8
Persian_cat,0.913235,0.6968004,0.2164346,False,Persian_cat,grad,rest,1,0.1835489273071289,8
Persian_cat,0.913235,0.8333,0.079935014,False,Persian_cat,grad,top,1,0.1725327968597412,9
Persian_cat,0.913235,0.6330206,0.28021443,False,Persian_cat,grad,rest,1,0.18952441215515137,9
